4374
1341
2108
192
192
191
192
192
192
192
958
191
192
192
192
382
192
192
192
191
192
192
192
192
191
192
192
191
192
192
191
574
191
191
191
192
192
191
191
192
192
191
192
191
191
192
191
190
192
383
191
191
191
191
191
192
192
191
191
192
192
191
191
192
192
191
192
192
191
191
192
191
191
191
191
192
383
192
192
191
192
191
191
192
191
191
191
191
191
192
384
191
192
191
192
191
191
192
192
766
192
192
192
191
191
191
192
191
382
191
192
192
192
191
573
191
191
191
192
192
192
192
192
191
192
192
192
192
191
191
191
191
192
191
766
382
192
191
192
191
192
192
192
192
192
192
192
191
192
191
192
191
192
191
191
191
192
192
383
192
192
191
192
192
192
191
192
192
192
192
192
191
192
192
191
191
191
191
191
192
382
191
191
192
192
191
192
191
191
382
191
191
192
191
1339
192
192
191
192
190
192
192
220
220
110
110
110
192
956
110
192
192
244
191
192
110
191
191
110
134
110
110
110
134
192
192
191
192
191
191
191
192
191
191
110
191
110
220
192
384
134
330
134
191
134
192
192
191
110
192
190
110
192
110
191
990
191
191
191
192
192
192
110
192
134
192
110
110
192
191
191
382
192
110
192
192
134
110
191
110
110
110
192
192
192
110
110
134
110
191
382
134
110
110
134
192
192
191
191
191
110
191
134
134
110
110
134
191
134
191
134
220
110
110
134
134
134
110
110
134
110
191
110
110
110
110
110
110
191
192
134
134
110
110
110
134
192
134
110
134
192
134
110
110
110
191
220
192
192
191
330
134
192
191
191
110
134
3067
220
192
192
110
244
191
191
192
134
110
192
110
134
110
192
110
191
268
110
191
110
110
192
302
192
191
110
110
268
301
191
134
110
110
110
110
382
134
134
110
192
110
110
110
134
134
192
134
383
110
134
110
110
191
192
110
190
110
440
192
134
110
110
192
110
110
192
191
110
191
134
134
110
110
134
302
110
134
191
382
244
134
192
134
134
110
134
110
134
134
110
192
134
110
330
191
110
192
110
134
134
191
110
384
268
110
134
134
110
191
134
110
192
110
110
192
110
191
134
134
110
134
134
133
191
134
134
134
134
134
191
110
110
110
134
110
268
110
110
134
192
192
110
134
192
134
134
110
110
134
134
110
191
110
268
134
192
244
134
110
191
110
110
110
383
134
134
134
134
192
110
268
191
110
110
268
134
192
383
110
110
191
110
110
110
110
192
134
110
134
110
134
134
110
110
110
110
110
110
191
436
110
134
110
134
110
191
110
110
134
192
402
134
134
134
220
134
134
384
134
134
110
134
191
220
191
110
110
268
110
134
134
134
192
134
134
110
110
191
110
134
110
110
268
110
110
110
110
192
192
192
134
110
110
110
302
110
110
110
110
134
110
110
191
110
134
134
110
110
134
192
383
134
134
110
110
110
110
110
110
110
191
134
110
110
110
110
110
134
134
191
192
110
110
191
134
191
134
110
134
134
134
110
192
110
110
110
110
134
220
191
110
110
110
191
109
133
109
460
110
110
110
399
931
1729
1439
109
981
2398
1090
2398
2507
110
10854
317714
682328
31758
60434
708860
29276
192
110
110
110
6740
39570
24420
2090
4290
4802
2310
14520
23540
5170
35420
17160
9680
45430
30030
9130
110
1430
550
3190
2090
11660
4950
1430
770
220
2310
192
440
10694
383
880
28050
7040
4974
18040
44660
40260
29480
110
11220
2310
25960
110
5658
10460
47850
48070
55550
20130
13200
3080
18480
24530
27060
21230
22770
3960
5940
5390
8470
13750
51480
20350
37070
22330
110
440
14960
2200
13750
1210
3740
15730
110
18700
19140
110
110
110
110
191
110
191
192
110
110
110
5940
9570
14300
110
110
302
192
110
15950
2530
9570
21010
18480
2420
18260
8140
9460
6380
8360
8800
16280
6050
880
29590
330
29040
4510
23540
18260
440
6600
6050
27720
23650
6160
9570
110
550
14520
2722
12650
7920
110
192
11440
9432
18040
13090
19743
990
13750
1430
16610
17270
5280
1430
8140
13420
25960
14080
14080
29370
7920
12650
110
2640
8580
2750
330
8690
4510
5830
30030
15950
13310
28820
1980
3960
19030
6820
14300
18260
9240
550
1210
2310
191
110
22330
192
15510
4400
2420
4400
110
10450
13090
3080
550
12870
10422
16610
1650
110
191
192
192
191
192
191
192
192
191
192
384
192
192
4750
190
380
190
3056
5539
8595
51379
573
23875
21010
11269
20246
11460
12033
192
950
17190
11842
40683
40492
192
8786
50615
382
18145
8595
17190
22729
28459
62839
45458
7449
2660
10314
573
8404
4584
1900
3056
38774
22920
89579
25785
19864
16617
16617
51570
57873
357934
762432
531264
192
